Protein Details,Gene Name,SCC count,SCC proportion,SCC mean,SCC std,SCC UNIQUE,Keratosis count,Keratosis proportion,Keratosis mean,Keratosis std,Keratosis UNIQUE,Proportion Direction,Fold Change,Log2 Fold Change,Fold Change Direction,Proportion STAT,Proportion Pvalue,BH-corrected Proportion Pvalue,Proportion Rank,StudentT STAT,StudentT Pvalue,BH-corrected StudentT Pvalue,StudentT Rank,MannWhitneyU STAT,MannWhitneyU Pvalue,BH-corrected MannWhitneyU Pvalue,MannWhitneyU Rank,Minimal Pvalue,BH-corrected Minimal Pvalue,is 5% Significant?,Minimal Rank
Q93100 (gene PHKB):  Phosphorylase b kinase regulatory subunit beta,PHKB,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5611.5,,1.0,1.0,5665.0,661.5,1.0,1.0,5651.0,1.0,1.0,False,5611.5
Q9HCB6 (gene SPON1):  Spondin-1,SPON1,11,0.1746031746031746,155103.74603174604,883058.5312701075,False,2,0.09523809523809523,678.2666666666667,2134.580631129602,False,1.0,228.67664508020846,7.8371652195054935,1.0,0.8708596517490176,0.38383078979292773,0.5641269271397509,3947.0,0.7917826392320854,0.4307719352766479,0.6761162825869074,3801.0,725.0,0.3011597022413106,0.48468270395782553,3706.5,0.3011597022413106,1.0,False,3706.5
"Q16740 (gene CLPP):  ATP-dependent Clp protease proteolytic subunit, mitochondrial",CLPP,3,0.047619047619047616,40272.06349206349,204815.07282051328,False,1,0.047619047619047616,13238.095238095239,59202.561689994436,False,0.0,3.0421342923361454,1.6050838409687276,1.0,0.0,1.0,1.0,5611.5,0.589467411786231,0.5571684240528674,0.7000404880956663,4434.0,663.0,0.977667570741645,1.0,5313.0,0.5571684240528674,1.0,False,4434.0
Q13501 (gene SQSTM1):  Sequestosome-1,SQSTM1,19,0.30158730158730157,292269.92063492065,781931.1708603625,False,4,0.19047619047619047,436294.28571428574,1179835.9490828796,False,1.0,0.6698916997176726,-0.5780002185847689,-1.0,0.9888905350835155,0.32271670187478596,0.4964744309914835,3874.0,-0.6288161904614394,0.5312171949004472,0.7000404880956663,4314.0,717.0,0.4695251215482361,0.6296216846834742,4449.0,0.32271670187478596,1.0,False,3874.0
Q69YN2 (gene CWF19L1):  CWF19-like protein 1,CWF19L1,2,0.031746031746031744,10852.857142857143,70848.83681155974,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.8263938705413374,0.4085806993246499,0.5641269271397509,4163.5,0.6935667944637461,0.4899139410858857,0.7000404880956663,4123.0,682.5,0.42264357703738953,0.5760775829575202,4239.0,0.4085806993246499,1.0,False,4123.0
Q53LP3 (gene SOWAHC):  Ankyrin repeat domain-containing protein SOWAHC,SOWAHC,8,0.12698412698412698,43929.031746031746,213800.00807660082,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.7167901505579042,0.08601752122609913,0.21066524287147265,2394.0,0.9302953371808571,0.35494891837934794,0.6437152467985547,3289.0,745.5,0.09034144210154998,0.21086903746223276,2515.0,0.08601752122609913,0.5691466154915794,False,2394.0
"P16219 (gene ACADS):  Short-chain specific acyl-CoA dehydrogenase, mitochondrial",ACADS,6,0.09523809523809523,63141.5873015873,301854.454585378,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.4675987714106855,0.1422132419363925,0.2923653347320874,2840.5,0.9470978191038709,0.34637164643654816,0.6415417251319142,3218.0,724.5,0.14818504338595928,0.29303015208506233,2960.0,0.1422132419363925,0.7999159661148816,False,2840.5
Q9NRL3 (gene STRN4):  Striatin-4,STRN4,2,0.031746031746031744,3369.777777777778,23048.068525242375,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.8263938705413374,0.4085806993246499,0.5641269271397509,4163.5,0.6619781517547733,0.5098413381264518,0.7000404880956663,4226.0,682.5,0.42264357703738953,0.5760775829575202,4239.0,0.4085806993246499,1.0,False,4163.5
Q8TDP1 (gene RNASEH2C):  Ribonuclease H2 subunit C,RNASEH2C,2,0.031746031746031744,3065.7936507936506,19027.58703613618,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.8263938705413374,0.4085806993246499,0.5641269271397509,4163.5,0.7295182045224355,0.4677635178200379,0.6959294631706598,4010.0,682.5,0.42264357703738953,0.5760775829575202,4239.0,0.4085806993246499,1.0,False,4010.0
Q13190 (gene STX5):  Syntaxin-5,STX5,8,0.12698412698412698,112581.23809523809,494578.02624676895,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.7167901505579042,0.08601752122609913,0.21066524287147265,2394.0,1.0306427056790304,0.30573878034775853,0.6315919541394486,2888.0,745.5,0.09034144210154998,0.21086903746223276,2515.0,0.08601752122609913,0.5691466154915794,False,2394.0
Q5TBB1 (gene RNASEH2B):  Ribonuclease H2 subunit B,RNASEH2B,5,0.07936507936507936,7247.8190476190475,32449.274652371416,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.3312219569756867,0.1831159886959185,0.34376022295778785,3106.5,1.0112983046744681,0.31484850575909906,0.633940876463151,2959.0,714.0,0.1902356367628555,0.3467246554512385,3201.5,0.1831159886959185,0.94613451665114,False,2959.0
O43493 (gene TGOLN2):  Trans-Golgi network integral membrane protein 2,TGOLN2,5,0.07936507936507936,13959.253968253968,62202.99865199892,False,1,0.047619047619047616,3869.6190476190477,17305.46247500837,False,1.0,3.6073974706206835,1.8509583910493534,1.0,0.4891995904702285,0.6247003994441909,0.7507982641184614,4943.5,0.7251196570980081,0.4704428613373579,0.6974806438217389,4024.0,683.0,0.6270759271591237,0.7533497747545976,4963.5,0.4704428613373579,1.0,False,4024.0
Q7LBC6 (gene KDM3B):  Lysine-specific demethylase 3B,KDM3B,1,0.015873015873015872,178.11111111111111,1402.4482913378815,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.5808178695515156,0.5613632102341237,0.6882640592389606,4688.0,0.5750175312895448,0.5668538648299892,0.7000404880956663,4636.5,672.0,0.5824171855288369,0.7079667744223801,4730.0,0.5613632102341237,1.0,False,4636.5
P49459 (gene UBE2A):  Ubiquitin-conjugating enzyme E2 A,UBE2A,7,0.1111111111111111,288277.61904761905,1103620.268949963,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.5954480704349312,0.11061207374852304,0.2487416630168445,2610.0,1.182682549707596,0.24035286474494702,0.612276147586255,2341.0,735.0,0.11567489497511718,0.2497357690873285,2720.0,0.11061207374852304,0.6772955511293415,False,2341.0
Q9H8W4 (gene PLEKHF2):  Pleckstrin homology domain-containing family F member 2,PLEKHF2,1,0.015873015873015872,3079.0476190476193,24244.445196838275,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.5808178695515156,0.5613632102341237,0.6882640592389606,4688.0,0.5750175312895447,0.5668538648299892,0.7000404880956663,4636.5,672.0,0.5824171855288369,0.7079667744223801,4730.0,0.5613632102341237,1.0,False,4636.5
P56589 (gene PEX3):  Peroxisomal biogenesis factor 3,PEX3,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5611.5,,1.0,1.0,5665.0,661.5,1.0,1.0,5651.0,1.0,1.0,False,5611.5
Q9BVM4 (gene GGACT):  Gamma-glutamylaminecyclotransferase,GGACT,24,0.38095238095238093,840489.5555555555,2332967.542007769,False,1,0.047619047619047616,11779.047619047618,52677.50237279504,False,1.0,71.35462752736181,6.156935090030454,1.0,2.8933588480741226,0.0038114556207060175,0.030259304969590676,723.0,1.608178232263508,0.11163989842257194,0.6004224641126419,1059.0,893.0,0.0031599220826233143,0.028434532646954287,662.5,0.0031599220826233143,0.06677247394898711,False,662.5
P31995;P31994;P12318 (gene FCGR2C;FCGR2B):  Low affinity immunoglobulin gamma Fc region receptor II-c; Low affinity immunoglobulin gamma Fc region receptor II-b,FCGR2C;FCGR2B,5,0.07936507936507936,7696.412698412699,35256.70435292669,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.3312219569756867,0.1831159886959185,0.34376022295778785,3106.5,0.9883791245563922,0.3258745418421679,0.6349100310870495,3059.0,714.0,0.1902356367628555,0.3467246554512385,3201.5,0.1831159886959185,0.94613451665114,False,3059.0
P12107 (gene COL11A1):  Collagen alpha-1(XI) chain,COL11A1,3,0.047619047619047616,3399.7619047619046,21655.333978882933,False,2,0.09523809523809523,2203.942857142857,9052.64317563142,False,-1.0,1.5425816927153453,0.6253468942722434,1.0,-0.798733174185412,0.42444514649925813,0.5829281178670758,4336.0,0.24304308370521294,0.8085789615048496,0.9321704510797938,5175.0,631.0,0.4498282688536567,0.6063433013965015,4426.0,0.42444514649925813,1.0,False,4336.0
Q9UP95;Q9UHW9 (gene SLC12A4;SLC12A6):  Solute carrier family 12 member 4; Solute carrier family 12 member 6,SLC12A4;SLC12A6,2,0.031746031746031744,2411.4603174603176,14049.640728418352,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.8263938705413374,0.4085806993246499,0.5641269271397509,4163.5,0.7771267017443719,0.43932019863038985,0.6794476943392553,3857.0,682.5,0.42264357703738953,0.5760775829575202,4239.0,0.4085806993246499,1.0,False,3857.0
O00560 (gene SDCBP):  Syntenin-1,SDCBP,24,0.38095238095238093,874065.619047619,2167003.3589500515,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,3.3466401061363023,0.0008179733199943956,0.01432418634997196,330.5,1.8262548564566223,0.0714514303510483,0.6004224641126419,556.0,913.5,0.0011193366918661237,0.022869735286552374,290.0,0.0008179733199943956,0.0363772502269072,True,290.0
P55287 (gene CDH11):  Cadherin-11,CDH11,21,0.3333333333333333,71760.39682539682,210603.15934730123,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,3.0550504633038935,0.002250226568085791,0.024232584305414914,538.5,1.5427547073212247,0.12674086724920014,0.6004224641126419,1218.0,882.0,0.0028008346670182187,0.0271882296823563,608.5,0.002250226568085791,0.05845363587169752,False,538.5
P18065 (gene IGFBP2):  Insulin-like growth factor-binding protein 2,IGFBP2,11,0.1746031746031746,353525.3968253968,1032662.2147600331,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,2.0540637970111297,0.039969517435065806,0.12841041519526258,1834.0,1.5500269975069927,0.12498616043770219,0.6004224641126419,1202.0,777.0,0.042727573386149006,0.13032346770028885,1933.0,0.039969517435065806,0.34065448716800373,False,1202.0
O95147 (gene DUSP14):  Dual specificity protein phosphatase 14,DUSP14,1,0.015873015873015872,39861.90476190476,313872.95196834696,False,1,0.047619047619047616,1302.3809523809523,5824.424684249451,False,-1.0,30.606946960045853,4.935787238240549,1.0,-0.8263938705413374,0.4085806993246499,0.5641269271397509,4163.5,0.5561984537564421,0.5795898214222219,0.710610948336411,4866.0,641.0,0.4340463960456784,0.5879929152607897,4395.5,0.4085806993246499,1.0,False,4163.5
P25686 (gene DNAJB2):  DnaJ homolog subfamily B member 2,DNAJB2,24,0.38095238095238093,299336.7301587302,692789.1115327405,False,3,0.14285714285714285,304217.14285714284,865490.0614385932,False,1.0,0.9839574698073855,-0.023332136461071826,-1.0,2.02325659555628,0.043046699380557135,0.13481186798131436,1901.0,-0.02586883374399056,0.9794248102545515,1.0,5345.0,793.0,0.10269116219564312,0.23357051988532476,2622.5,0.043046699380557135,0.35935159772071434,False,1901.0
P48426 (gene PIP4K2A):  Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha,PIP4K2A,16,0.25396825396825395,174266.4126984127,450393.00244950573,False,3,0.14285714285714285,1178800.0,2967933.3839270337,False,1.0,0.1478337399883482,-2.7579525225701182,-1.0,1.0540071983098924,0.2918796215177959,0.47881896312872607,3600.5,-2.567091510711847,0.012072038983493792,0.6004224641126419,50.0,711.0,0.48961263880401795,0.6523066107871306,4477.0,0.012072038983493792,0.14860065593299301,False,50.0
P08047 (gene SP1):  Transcription factor Sp1,SP1,2,0.031746031746031744,122110.79365079365,956613.8353012913,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.8263938705413374,0.4085806993246499,0.5641269271397509,4163.5,0.5779554012426006,0.5648780326424327,0.7000404880956663,4464.0,682.5,0.42264357703738953,0.5760775829575202,4239.0,0.4085806993246499,1.0,False,4163.5
Q9UNX4 (gene WDR3):  WD repeat-containing protein 3,WDR3,3,0.047619047619047616,4151.650793650793,23090.375430660464,False,1,0.047619047619047616,1007.8571428571429,4507.274166074576,False,0.0,4.119284978982361,2.0423939376999027,1.0,0.0,1.0,1.0,5611.5,0.6125750537204285,0.5418524721651301,0.7000404880956663,4369.0,663.0,0.977667570741645,1.0,5313.0,0.5418524721651301,1.0,False,4369.0
Q8N3V7 (gene SYNPO):  Synaptopodin,SYNPO,4,0.06349206349206349,4723.285714285715,22701.350808300853,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.1832159566199234,0.2367235706378572,0.405132766042874,3387.5,0.9420402253041295,0.3489391753732993,0.6418387703954949,3237.0,703.5,0.24535003058266547,0.41001632561797824,3488.0,0.2367235706378572,1.0,False,3237.0
Q96BM9 (gene ARL8A):  ADP-ribosylation factor-like protein 8A,ARL8A,11,0.1746031746031746,40112.555555555555,109050.64283760334,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,2.0540637970111297,0.039969517435065806,0.12841041519526258,1834.0,1.6654401568792816,0.09964126093785883,0.6004224641126419,928.0,777.0,0.042727573386149006,0.13032346770028885,1933.0,0.039969517435065806,0.34065448716800373,False,928.0
Q96JP5 (gene ZFP91):  E3 ubiquitin-protein ligase ZFP91,ZFP91,4,0.06349206349206349,39368.98412698413,251457.7295358983,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.1832159566199234,0.2367235706378572,0.405132766042874,3387.5,0.7088692688529296,0.48041613148149176,0.7000404880956663,4078.0,703.5,0.24535003058266547,0.41001632561797824,3488.0,0.2367235706378572,1.0,False,3387.5
Q709C8 (gene VPS13C):  Vacuolar protein sorting-associated protein 13C,VPS13C,14,0.2222222222222222,4802.573333333333,13751.140709622414,False,1,0.047619047619047616,1358.095238095238,6073.586544599428,False,1.0,3.5362566593877487,1.8222229884703465,1.0,1.8092622672489527,0.07041026805837662,0.18694599877003779,2231.0,1.0989587294109895,0.2750022366195806,0.6266868451924533,2611.0,774.0,0.08312483430572089,0.20629066616802447,2401.5,0.07041026805837662,0.5048890135051382,False,2231.0
Q9BPZ7 (gene MAPKAP1):  Target of rapamycin complex 2 subunit MAPKAP1,MAPKAP1,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5611.5,,1.0,1.0,5665.0,661.5,1.0,1.0,5651.0,1.0,1.0,False,5611.5
Q9UM22 (gene EPDR1):  Mammalian ependymin-related protein 1,EPDR1,0,0.0,0.0,0.0,False,1,0.047619047619047616,1243.3809523809523,5560.568662904478,True,-1.0,0.0,-19.931568569324174,-1.0,-1.7424536086545468,0.08142910235989112,0.20778700798935434,2326.0,-1.7535677916750183,0.08324130411901337,0.6004224641126419,712.0,630.0,0.08827690179809362,0.21086903746223276,2439.0,0.08142910235989112,0.5605454130912813,False,712.0
P19474 (gene TRIM21):  E3 ubiquitin-protein ligase TRIM21,TRIM21,12,0.19047619047619047,46204.11111111111,160489.95758773026,False,2,0.09523809523809523,34739.04761904762,107086.24183138169,False,1.0,1.3300339035330115,0.41146302154265435,1.0,1.0141851056742197,0.3104944343172349,0.4795262218836716,3854.0,0.30182685330829584,0.763548222542133,0.8884978926636171,5127.0,716.5,0.38576018525104006,0.5729263791903672,4016.5,0.3104944343172349,1.0,False,3854.0
Q96K49 (gene TMEM87B):  Transmembrane protein 87B,TMEM87B,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5611.5,,1.0,1.0,5665.0,661.5,1.0,1.0,5651.0,1.0,1.0,False,5611.5
Q9Y680 (gene FKBP7):  Peptidyl-prolyl cis-trans isomerase FKBP7,FKBP7,16,0.25396825396825395,109363.74603174604,410915.4098336938,False,2,0.09523809523809523,8251.857142857143,25467.307327304967,False,1.0,13.253228227921847,3.728271909744182,1.0,1.5352206215727944,0.12472964457745331,0.27197991942583566,2724.5,1.1133939886126305,0.2687923868618218,0.6251911812934225,2565.0,768.5,0.12526568498549376,0.26605022307705795,2807.5,0.12472964457745331,0.7441370595490865,False,2565.0
Q96T60 (gene PNKP):  Bifunctional polynucleotide phosphatase/kinase,PNKP,18,0.2857142857142857,1209720.253968254,3355192.3063509157,False,1,0.047619047619047616,16269.52380952381,72759.52239929317,False,1.0,74.35498838544717,6.2163576290619185,1.0,2.258586853521198,0.02390909634127117,0.09022243439090688,1573.5,1.6103859444894157,0.11115668503702612,0.6004224641126419,1054.0,826.0,0.02075103356023972,0.07946127485262527,1557.5,0.02075103356023972,0.21555750181525726,False,1054.0
Q13541 (gene EIF4EBP1):  Eukaryotic translation initiation factor 4E-binding protein 1,EIF4EBP1,11,0.1746031746031746,1077985.238095238,3882678.2343564834,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,2.0540637970111297,0.039969517435065806,0.12841041519526258,1834.0,1.2570667610056323,0.2122982580076754,0.6081156619354813,2078.0,777.0,0.042727573386149006,0.13032346770028885,1933.0,0.039969517435065806,0.34065448716800373,False,1834.0
Q6UX06 (gene OLFM4):  Olfactomedin-4,OLFM4,18,0.2857142857142857,423892.25396825396,1606143.7642667156,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,2.76339711883103,0.0057203122482973,0.03766819301693347,895.5,1.194945216659409,0.2355531370151716,0.612276147586255,2292.0,850.5,0.0066594436738163796,0.03973024095798852,993.5,0.0057203122482973,0.09215314907292986,False,895.5
Q5VVQ6 (gene YOD1):  Ubiquitin thioesterase OTU1,YOD1,22,0.3492063492063492,175853.4126984127,500458.45873551274,False,7,0.3333333333333333,1631411.0,4200324.499586964,False,1.0,0.10779221955614184,-3.2136750467864035,-1.0,0.1324947505909924,0.8945929748431117,1.0,5246.5,-2.661507266198919,0.009357986850950857,0.6004224641126419,37.0,655.0,0.9417445408967017,1.0,5281.0,0.009357986850950857,0.12824597906456237,False,37.0
Q08AF3 (gene SLFN5):  Schlafen family member 5,SLFN5,5,0.07936507936507936,34368.88888888889,187499.10698116326,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.3312219569756867,0.1831159886959185,0.34376022295778785,3106.5,0.8299333545359422,0.40898616003983335,0.6718677463778444,3631.0,714.0,0.1902356367628555,0.3467246554512385,3201.5,0.1831159886959185,0.94613451665114,False,3106.5
P62745 (gene RHOB):  Rho-related GTP-binding protein RhoB,RHOB,2,0.031746031746031744,21325.285714285714,163023.86866671158,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.8263938705413374,0.4085806993246499,0.5641269271397509,4163.5,0.5922711714027327,0.5552986754791451,0.7000404880956663,4419.0,682.5,0.42264357703738953,0.5760775829575202,4239.0,0.4085806993246499,1.0,False,4163.5
Q9UGT4 (gene SUSD2):  Sushi domain-containing protein 2,SUSD2,10,0.15873015873015872,39233.269841269845,107469.66744912537,False,1,0.047619047619047616,4581.0952380952385,20487.28072756308,False,1.0,8.564168128715519,3.0983131184795156,1.0,1.307131507188901,0.1911680523115985,0.35222625080018427,3222.0,1.4511318531448498,0.15055813403197715,0.6004224641126419,1475.0,739.0,0.17485037591142183,0.33682833151034636,3096.0,0.15055813403197715,0.8373801997838182,False,1475.0
Q9H857 (gene NT5DC2):  5-nucleotidase domain-containing protein 2,NT5DC2,2,0.031746031746031744,3711.2698412698414,24577.657068136723,False,1,0.047619047619047616,531.0952380952381,2375.130109814777,False,-1.0,6.987955394953789,2.8048703993702495,1.0,-0.3394500514782104,0.7342707187401742,0.8620356408611465,5053.0,0.5849415829380338,0.560193145304281,0.7000404880956663,4441.0,652.0,0.7724562973912604,0.8978130275153439,5124.0,0.560193145304281,1.0,False,4441.0
Q8WWP7 (gene GIMAP1):  GTPase IMAP family member 1,GIMAP1,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5611.5,,1.0,1.0,5665.0,661.5,1.0,1.0,5651.0,1.0,1.0,False,5611.5
"Q13405 (gene MRPL49):  39S ribosomal protein L49, mitochondrial",MRPL49,2,0.031746031746031744,11097.333333333334,81535.82617144636,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.8263938705413374,0.4085806993246499,0.5641269271397509,4163.5,0.6162360281253593,0.5394457193152323,0.7000404880956663,4353.0,682.5,0.42264357703738953,0.5760775829575202,4239.0,0.4085806993246499,1.0,False,4163.5
O75676 (gene RPS6KA4):  Ribosomal protein S6 kinase alpha-4,RPS6KA4,2,0.031746031746031744,1842.936507936508,10521.078601947127,False,2,0.09523809523809523,17682.380952380954,55125.89365691883,False,-1.0,0.10422445443265545,-3.262234274569916,-1.0,-1.1832159566199234,0.2367235706378572,0.405132766042874,3387.5,-2.139448172421963,0.03537258799616297,0.6004224641126419,196.0,617.5,0.22333631967856116,0.39785741510967326,3348.0,0.03537258799616297,0.31379985579710346,False,196.0
